PhysicalObject,2/23/2015,CC0,,http://vertnet.org/resources/norms.html,University of Washington Burke Museum. UWBM Ornithology Collection. Record ID: urn:catalog:UWBM:Bird:82871. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),http://portal.vertnet.org/o/uwbm/bird?id=urn-catalog-uwbm-bird-82871,urn:lsid:biocol.org:col:34878,urn:lsid:biocol.org:col:34966,,UWBM,Bird,,PreservedSpecimen,,,,urn:catalog:UWBM:Bird:82871,82871,,Amazilia candida,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae |  | Amazilia,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Amazilia,,candida,,species,,,White-bellied Emerald,ICZN,,,,,,,1,female,unknown,,,,present,round/wing | tissue,,,,,,,"Molt: none; Misc: wingspan 126 mm; eye ring white (incomplete), iris brown, maxilla black, mandible red with black tip; tarsi feathered; Stomach: empty",,,,,,,,,,,5/20/2006,,140,140,2006,5,20,20-May-06,,,,,,"Mexico | Hidalgo | Municipio Tlanchinol |  |  | MEXICO: Hidalgo; Municipio Tlanchinol; Huejutla, 31 km SW; Tlanchinol; 20°59.14'N 98°37.64'W; 1500 m; disturbed forest mixed with pasture",,,1500 m,,,,,,,,20.9857,-98.6274,WGS84,1335,,,205914N,98 3764W,,,,,,,VertNet Georeferencing Guidelines,,requires verification,georeferenced verbatim Lat/Long not the english text description; added 1000 meters to the coordinate uncertainty because original datum unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,female,,University of Washington Burke Museum. UWBM Ornithology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),830fd460-f762-11e1-a439-00145eb45e9a,06fcbbf0-0562-11d8-b851-b8a03c50a862,H. V. Miranda,rfaucett@uw.edu,Rob Faucett,2/24/2015,8/10/2016,2/18/2015,0,1,0,0,,specimen,0
PhysicalObject,10/10/2015,,,http://vertnet.org/resources/norms.html,Carnegie Museum of Natural History. CM Birds Collection. Record ID: urn:catalog:CM:Birds:S10283. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds (source published on 2015-10-11),http://portal.vertnet.org/o/cm/birds?id=urn-catalog-cm-birds-s10283,urn:lsid:biocol.org:col:34702,,,CM,Birds,,PreservedSpecimen,,,,urn:catalog:CM:Birds:S10283,S10283,DSW 4564,Amazilia candida,,,,,Apodiformes | Trochilidae |  | AMAZILIA,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Amazilia,,candida,,species,,,,ICZN,,,,,,3,1,female,,HOW SEXED: GONADS. OVARY 3 X 2 MM.,,,present,skeleton | wing,,,,,,,SOURCE: D.S.WOOD.,,,,,,,,,,,7/4/1985,,185,185,1985,7,4,7/4/1985,,,,WEIGHT: 3.0 G.,,North America | Belize | Belize | WESTERN HIGHWAY (MILE 29; 1 MI E),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,female,,Carnegie Museum of Natural History. CM Birds Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds (source published on 2015-10-11),a82d2421-be5a-4779-babc-da0b634a7ba8,c1da06f0-580e-11dc-8a9e-b8a03c50a862,"Wood, D. Scott",rogerss@carnegiemnh.org,Stephen Rogers,10/11/2015,8/11/2016,9/5/2015,0,0,0,0,,specimen,0
PhysicalObject,10/10/2015,,,http://vertnet.org/resources/norms.html,Carnegie Museum of Natural History. CM Birds Collection. Record ID: urn:catalog:CM:Birds:S10284. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds (source published on 2015-10-11),http://portal.vertnet.org/o/cm/birds?id=urn-catalog-cm-birds-s10284,urn:lsid:biocol.org:col:34702,,,CM,Birds,,PreservedSpecimen,,,,urn:catalog:CM:Birds:S10284,S10284,DSW 4565,Amazilia candida,,,,,Apodiformes | Trochilidae |  | AMAZILIA,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Amazilia,,candida,,species,,,,ICZN,,,,,,3.7,1,male,,"HOW SEXED: GONADS, TESTES 2 X 1 MM.",,,present,skeleton | wing,,,,,,,SOURCE: D.S.WOOD.,,,,,,,,,,,7/4/1985,,185,185,1985,7,4,7/4/1985,,,,WEIGHT: 3.7 G.,,North America | Belize | Belize | WESTERN HIGHWAY (MILE 29; 1 MI E),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,male,,Carnegie Museum of Natural History. CM Birds Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds (source published on 2015-10-11),a82d2421-be5a-4779-babc-da0b634a7ba8,c1da06f0-580e-11dc-8a9e-b8a03c50a862,"Wood, D. Scott",rogerss@carnegiemnh.org,Stephen Rogers,10/11/2015,8/11/2016,9/5/2015,0,0,0,0,,specimen,0
PhysicalObject,2/23/2015,CC0,,http://vertnet.org/resources/norms.html,University of Washington Burke Museum. UWBM Ornithology Collection. Record ID: urn:catalog:UWBM:Bird:54385. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),http://portal.vertnet.org/o/uwbm/bird?id=urn-catalog-uwbm-bird-54385,urn:lsid:biocol.org:col:34878,urn:lsid:biocol.org:col:34966,,UWBM,Bird,,PreservedSpecimen,,,,urn:catalog:UWBM:Bird:54385,54385,,Amazilia chionogaster,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae |  | Amazilia,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Amazilia,,chionogaster,,species,,,White-bellied Hummingbird,ICZN,,,,,,,1,male,unknown,,,,present,round/wing | tissue,,,,,,,Molt: none,,,,,,,,,,,9/29/1995,,272,272,1995,9,29,29-Sep-95,,,,,,"Argentina | Provincia de Tucumán |  |  |  | ARGENTINA: Provincia de Tucumán; San Miguel de Tucumán, 20 km N; Embalse El Cadillal, southeast corner; 26°37'S 65°11'W; 1970 ft; gravel road through humid subtropical forest, along Rio del Loro",,,1970 ft,,,,,,,,-26.62,-65.19,WGS84,3490,,,2637  S,6511  W,,,,,,,VertNet Georeferencing Guidelines,,requires verification,georeferenced verbatim Lat/Long not the english text description; added 1000 meters to the coordinate uncertainty because original datum unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,male,,University of Washington Burke Museum. UWBM Ornithology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),830fd460-f762-11e1-a439-00145eb45e9a,06fcbbf0-0562-11d8-b851-b8a03c50a862,D. A. Banin,rfaucett@uw.edu,Rob Faucett,2/24/2015,8/10/2016,2/18/2015,0,1,0,0,,specimen,0
PhysicalObject,2/23/2015,CC0,,http://vertnet.org/resources/norms.html,University of Washington Burke Museum. UWBM Ornithology Collection. Record ID: urn:catalog:UWBM:Bird:71523. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),http://portal.vertnet.org/o/uwbm/bird?id=urn-catalog-uwbm-bird-71523,urn:lsid:biocol.org:col:34878,urn:lsid:biocol.org:col:34966,,UWBM,Bird,,PreservedSpecimen,,,,urn:catalog:UWBM:Bird:71523,71523,,Amazilia chionogaster,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae |  | Amazilia,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Amazilia,,chionogaster,,species,,,White-bellied Hummingbird,ICZN,,,,,,,1,male,unknown,,,,present,round/wing | tissue,,,,,,,"Molt: none in wings, tail, or body; Misc: wingspan 135 mm; iris brown; maxilla black; mandible red with black tip; tarsi and toes black",,,,,,,,,,,7/9/2000,,191,191,2000,7,9,9-Jul-00,,,,,,"Bolivia | Departamento de Santa Cruz | Provincia de Caballero |  |  | BOLIVIA: Departamento de Santa Cruz; Provincia de Caballero; Tambo; Comarapa, 14 km SE; 18°00.23'S 64°26.06'W; 1600 m",,,1600 m,,,,,,,,-18.00383,-64.43433,WGS84,2553,,,180023S,642606W,,,,,,,VertNet Georeferencing Guidelines,,requires verification,Georeferenced according to Verbatimlatitude/verbatimlongitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,male,,University of Washington Burke Museum. UWBM Ornithology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),830fd460-f762-11e1-a439-00145eb45e9a,06fcbbf0-0562-11d8-b851-b8a03c50a862,R. T. Brumfield,rfaucett@uw.edu,Rob Faucett,2/24/2015,8/10/2016,2/18/2015,0,1,0,0,,specimen,0
PhysicalObject,2/23/2015,CC0,,http://vertnet.org/resources/norms.html,University of Washington Burke Museum. UWBM Ornithology Collection. Record ID: urn:catalog:UWBM:Bird:77144. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),http://portal.vertnet.org/o/uwbm/bird?id=urn-catalog-uwbm-bird-77144,urn:lsid:biocol.org:col:34878,urn:lsid:biocol.org:col:34966,,UWBM,Bird,,PreservedSpecimen,,,,urn:catalog:UWBM:Bird:77144,77144,,Amazilia chionogaster,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae |  | Amazilia,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Amazilia,,chionogaster,,species,,,White-bellied Hummingbird,ICZN,,,,,,,1,female,unknown,,,,present,wing | tissue,,,,,,,"Molt: none on wing or tail, trace on body; Misc: wingspan 142 mm ; irides dark brown, bill black, maxilla reddish basally, tarsi and toes black",,,,,,,,,,,4/8/2002,,98,98,2002,4,8,8-Apr-02,,,,,,"Bolivia | Departamento de Santa Cruz | Provincia Cordillera |  |  | BOLIVIA: Departamento de Santa Cruz; Provincia Cordillera; Gutiérrez, 10 km E; Laguna Caucaya; 19°24'S 63°27'W; 875 m; dry foothill forest",,,875 m,,,,,,,,-19.4,-63.45,WGS84,4543,,,1924  S,6327  W,,,,,,,VertNet Georeferencing Guidelines,,requires verification,georeferenced verbatim Lat/Long not the english text description; added 1000 meters to the coordinate uncertainty because original datum unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,female,,University of Washington Burke Museum. UWBM Ornithology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),830fd460-f762-11e1-a439-00145eb45e9a,06fcbbf0-0562-11d8-b851-b8a03c50a862,,rfaucett@uw.edu,Rob Faucett,2/24/2015,8/10/2016,2/18/2015,0,1,0,0,,specimen,0
PhysicalObject,10/10/2015,,,http://vertnet.org/resources/norms.html,Carnegie Museum of Natural History. CM Birds Collection. Record ID: urn:catalog:CM:Birds:S10010. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds (source published on 2015-10-11),http://portal.vertnet.org/o/cm/birds?id=urn-catalog-cm-birds-s10010,urn:lsid:biocol.org:col:34702,,,CM,Birds,,PreservedSpecimen,,,,urn:catalog:CM:Birds:S10010,S10010,DSW 4159,Amazilia cyanocephala,,,,,Apodiformes | Trochilidae |  | AMAZILIA,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Amazilia,,cyanocephala,,species,,,,ICZN,,,,,,5.5,1,male,,"HOW SEXED: GONADS, TESTES < 1 MM.",,,present,skeleton | wing,,,,,,,SOURCE: D.S.WOOD. COMMENT: PHOTOGRAPHED.,,,,,,,,,,,6/14/1985,,165,165,1985,6,14,6/14/1985,,,,WEIGHT: 5.5 G. PREP COMMENT: TAIL MOLTING.,,North America | Belize | Belize | WESTERN HIGHWAY (MILE 29; 0.5 MI SE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,male,,Carnegie Museum of Natural History. CM Birds Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds (source published on 2015-10-11),a82d2421-be5a-4779-babc-da0b634a7ba8,c1da06f0-580e-11dc-8a9e-b8a03c50a862,"Wood, D. Scott",rogerss@carnegiemnh.org,Stephen Rogers,10/11/2015,8/11/2016,9/5/2015,0,0,0,0,,specimen,0
PhysicalObject,10/10/2015,,,http://vertnet.org/resources/norms.html,Carnegie Museum of Natural History. CM Birds Collection. Record ID: urn:catalog:CM:Birds:S10268. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds (source published on 2015-10-11),http://portal.vertnet.org/o/cm/birds?id=urn-catalog-cm-birds-s10268,urn:lsid:biocol.org:col:34702,,,CM,Birds,,PreservedSpecimen,,,,urn:catalog:CM:Birds:S10268,S10268,DSW 4538,Amazilia cyanocephala,,,,,Apodiformes | Trochilidae |  | AMAZILIA,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Amazilia,,cyanocephala,,species,,,,ICZN,,,,,,5.5,1,male,,"HOW SEXED: GONADS, TESTES 2 X 1 MM.",,,present,skeleton | wing,,,,,,,SOURCE: D.S.WOOD. COMMENT: PHOTOGRAPHED.,,,,,,,,,,,7/2/1985,,183,183,1985,7,2,7/2/1985,,,,WEIGHT: 5.5 G.,,North America | Belize | Belize | WESTERN HIGHWAY (MILE 29; 1 MI E),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,male,,Carnegie Museum of Natural History. CM Birds Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds (source published on 2015-10-11),a82d2421-be5a-4779-babc-da0b634a7ba8,c1da06f0-580e-11dc-8a9e-b8a03c50a862,"Wood, D. Scott",rogerss@carnegiemnh.org,Stephen Rogers,10/11/2015,8/11/2016,9/5/2015,0,0,0,0,,specimen,0
PhysicalObject,10/10/2015,,,http://vertnet.org/resources/norms.html,Carnegie Museum of Natural History. CM Birds Collection. Record ID: urn:catalog:CM:Birds:S10252. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds (source published on 2015-10-11),http://portal.vertnet.org/o/cm/birds?id=urn-catalog-cm-birds-s10252,urn:lsid:biocol.org:col:34702,,,CM,Birds,,PreservedSpecimen,,,,urn:catalog:CM:Birds:S10252,S10252,DSW 4508,Amazilia cyanocephala,,,,,Apodiformes | Trochilidae |  | AMAZILIA,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Amazilia,,cyanocephala,,species,,,,ICZN,,,,,,4.5,1,female,,"HOW SEXED: GONADS. OVARY 5 X 5 MM, LARGEST OVUM < 1 MM.",,,present,skeleton | wing,,,,,,,SOURCE: D.S.WOOD.,,,,,,,,,,,7/1/1985,,182,182,1985,7,1,7/1/1985,,,,WEIGHT: 4.5 G.,,North America | Belize | Orange Walk | NEW NORTHERN HIGHWAY (BELIZE DISTRICT LINE; 0.5 KM N),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,female,,Carnegie Museum of Natural History. CM Birds Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds (source published on 2015-10-11),a82d2421-be5a-4779-babc-da0b634a7ba8,c1da06f0-580e-11dc-8a9e-b8a03c50a862,"Wood, D. Scott",rogerss@carnegiemnh.org,Stephen Rogers,10/11/2015,8/11/2016,9/5/2015,0,0,0,0,,specimen,0
PhysicalObject,2/23/2015,CC0,,http://vertnet.org/resources/norms.html,University of Washington Burke Museum. UWBM Ornithology Collection. Record ID: urn:catalog:UWBM:Bird:68955. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),http://portal.vertnet.org/o/uwbm/bird?id=urn-catalog-uwbm-bird-68955,urn:lsid:biocol.org:col:34878,urn:lsid:biocol.org:col:34966,,UWBM,Bird,,PreservedSpecimen,,,,urn:catalog:UWBM:Bird:68955,68955,,Amazilia cyanura,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae |  | Amazilia,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Amazilia,,cyanura,,species,,,Blue-tailed Hummingbird,ICZN,,,,,,,1,male,unknown,,,,present,round/wing | tissue,,,,,,,"Molt: none; eye black, bill black above, red below",,,,,,,,,,,8/29/1996,,242,242,1996,8,29,29-Aug-96,,,,,,"Nicaragua | Departamento de Managua |  |  |  | NICARAGUA: Departamento de Managua; Managua, 17 km S, 2 km E; Chocoyero; 11°59'N 86°15.6'W; 2000 ft; tropical rain forest in valley",,,2000 ft,,,,,,,,11.99,-86.26,WGS84,3552,,,1159  N,86156 W,,,,,,,VertNet Georeferencing Guidelines,,requires verification,georeferenced verbatim Lat/Long not the english text description; added 1000 meters to the coordinate uncertainty because original datum unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,male,,University of Washington Burke Museum. UWBM Ornithology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),830fd460-f762-11e1-a439-00145eb45e9a,06fcbbf0-0562-11d8-b851-b8a03c50a862,D. A. Banin,rfaucett@uw.edu,Rob Faucett,2/24/2015,8/10/2016,2/18/2015,0,1,0,0,,specimen,0
PhysicalObject,2/23/2015,CC0,,http://vertnet.org/resources/norms.html,University of Washington Burke Museum. UWBM Ornithology Collection. Record ID: urn:catalog:UWBM:Bird:69012. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),http://portal.vertnet.org/o/uwbm/bird?id=urn-catalog-uwbm-bird-69012,urn:lsid:biocol.org:col:34878,urn:lsid:biocol.org:col:34966,,UWBM,Bird,,PreservedSpecimen,,,,urn:catalog:UWBM:Bird:69012,69012,,Amazilia cyanura,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae |  | Amazilia,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Amazilia,,cyanura,,species,,,Blue-tailed Hummingbird,ICZN,,,,,,,1,male,unknown,,,,present,skel/wing | tissue,,,,,,,Molt: none; Misc: wingspan 125 mm,,,,,,,,,,,9/10/1996,,254,254,1996,9,10,10-Sep-96,,,,,,Nicaragua | Departamento de Chinandega |  |  |  | NICARAGUA: Departamento de Chinandega; Casita; slope of Volcán Casita; 12°41.6'N 86°57.5'W; 1211 m; grassland with patches of tropical forest and park pine forest,,,1211 m,,,,,,,,,,,,,,12416 N,86575 W,,,,,,,,,,"georefed original lat/long, not the english decription of the locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,male,,University of Washington Burke Museum. UWBM Ornithology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),830fd460-f762-11e1-a439-00145eb45e9a,06fcbbf0-0562-11d8-b851-b8a03c50a862,D. A. Banin,rfaucett@uw.edu,Rob Faucett,2/24/2015,8/10/2016,2/18/2015,0,1,0,0,,specimen,0
PhysicalObject,2/23/2015,CC0,,http://vertnet.org/resources/norms.html,University of Washington Burke Museum. UWBM Ornithology Collection. Record ID: urn:catalog:UWBM:Bird:69013. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),http://portal.vertnet.org/o/uwbm/bird?id=urn-catalog-uwbm-bird-69013,urn:lsid:biocol.org:col:34878,urn:lsid:biocol.org:col:34966,,UWBM,Bird,,PreservedSpecimen,,,,urn:catalog:UWBM:Bird:69013,69013,,Amazilia cyanura,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae |  | Amazilia,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Amazilia,,cyanura,,species,,,Blue-tailed Hummingbird,ICZN,,,,,,,1,male,unknown,,,,present,skeleton | wing,,,,,,,Molt: light on body; Misc: wingspan 130 mm,,,,,,,,,,,9/10/1996,,254,254,1996,9,10,10-Sep-96,,,,,,Nicaragua | Departamento de Chinandega |  |  |  | NICARAGUA: Departamento de Chinandega; Casita; slope of Volcán Casita; 12°41.6'N 86°57.5'W; 1211 m; grassland with patches of tropical forest and park pine forest,,,1211 m,,,,,,,,,,,,,,12416 N,86575 W,,,,,,,,,,"georefed original lat/long, not the english decription of the locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,male,,University of Washington Burke Museum. UWBM Ornithology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),830fd460-f762-11e1-a439-00145eb45e9a,06fcbbf0-0562-11d8-b851-b8a03c50a862,D. A. Banin,rfaucett@uw.edu,Rob Faucett,2/24/2015,8/10/2016,2/18/2015,0,0,0,0,,specimen,0
PhysicalObject,2/23/2015,CC0,,http://vertnet.org/resources/norms.html,University of Washington Burke Museum. UWBM Ornithology Collection. Record ID: urn:catalog:UWBM:Bird:68996. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),http://portal.vertnet.org/o/uwbm/bird?id=urn-catalog-uwbm-bird-68996,urn:lsid:biocol.org:col:34878,urn:lsid:biocol.org:col:34966,,UWBM,Bird,,PreservedSpecimen,,,,urn:catalog:UWBM:Bird:68996,68996,,Amazilia cyanura,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae |  | Amazilia,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Amazilia,,cyanura,,species,,,Blue-tailed Hummingbird,ICZN,,,,,,,1,male,unknown,,,,present,round/wing | tissue,,,,,,,Molt: none,,,,,,,,,,,9/7/1996,,251,251,1996,9,7,7-Sep-96,,,,,,Nicaragua | Departamento de Chinandega |  |  |  | NICARAGUA: Departamento de Chinandega; Casita; slope of Volcán Casita; 12°41.6'N 86°57.5'W; 1211 m; grassland with patches of tropical forest and park pine forest,,,1211 m,,,,,,,,,,,,,,12416 N,86575 W,,,,,,,,,,"georefed original lat/long, not the english decription of the locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,male,,University of Washington Burke Museum. UWBM Ornithology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),830fd460-f762-11e1-a439-00145eb45e9a,06fcbbf0-0562-11d8-b851-b8a03c50a862,D. A. Banin,rfaucett@uw.edu,Rob Faucett,2/24/2015,8/10/2016,2/18/2015,0,1,0,0,,specimen,0
PhysicalObject,2/23/2015,CC0,,http://vertnet.org/resources/norms.html,University of Washington Burke Museum. UWBM Ornithology Collection. Record ID: urn:catalog:UWBM:Bird:69146. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),http://portal.vertnet.org/o/uwbm/bird?id=urn-catalog-uwbm-bird-69146,urn:lsid:biocol.org:col:34878,urn:lsid:biocol.org:col:34966,,UWBM,Bird,,PreservedSpecimen,,,,urn:catalog:UWBM:Bird:69146,69146,,Amazilia rutila,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae |  | Amazilia,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Amazilia,,rutila,,species,,,Cinnamon Hummingbird,ICZN,,,,,,,1,male,unknown,,,,present,round/wing | tissue,,,,,,,Molt: none; Misc: wingspan 135 mm,,,,,,,,,,,10/12/1996,,286,286,1996,10,12,12-Oct-96,,,,,,"Nicaragua | Departamento de Granada |  |  |  | NICARAGUA: Departamento de Granada; Granada, 10 km S; Mombacho; 11°50.05'N 85°59.70'W; 4232 ft; cloud forest",,,4232 ft,,,,,,,,11.8342,-85.995,WGS84,2016,,,115005N,855970W,,,,,,,VertNet Georeferencing Guidelines,,requires verification,georeferenced verbatim Lat/Long not the english text description; added 1000 meters to the coordinate uncertainty because original datum unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,male,,University of Washington Burke Museum. UWBM Ornithology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),830fd460-f762-11e1-a439-00145eb45e9a,06fcbbf0-0562-11d8-b851-b8a03c50a862,D. A. Banin,rfaucett@uw.edu,Rob Faucett,2/24/2015,8/10/2016,2/18/2015,0,1,0,0,,specimen,0
PhysicalObject,2/23/2015,CC0,,http://vertnet.org/resources/norms.html,University of Washington Burke Museum. UWBM Ornithology Collection. Record ID: urn:catalog:UWBM:Bird:81330. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),http://portal.vertnet.org/o/uwbm/bird?id=urn-catalog-uwbm-bird-81330,urn:lsid:biocol.org:col:34878,urn:lsid:biocol.org:col:34966,,UWBM,Bird,,PreservedSpecimen,,,,urn:catalog:UWBM:Bird:81330,81330,,Amazilia rutila,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae |  | Amazilia,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Amazilia,,rutila,,species,,,Cinnamon Hummingbird,ICZN,,,,,,,1,male,unknown,,,,present,round/wing | tissue,,,,,,,"Molt: none; Misc: wingspan 146 mm; lat/long map datum WGS 84; iris dark brown, bill pinkish with 4 mm black tip, toes and tarsi dull brown with purple tint; Stomach: empty",,,,,,,,,,,7/22/2005,,203,203,2005,7,22,22-Jul-05,,,,,,"Mexico | Sinaloa | Municipio Cosala |  |  | MEXICO: Sinaloa; Municipio Cosala; Cosala, 11 km W; Las Mimbres; 24°18.2'N 106°45.8'W; 275 m; semi-deciduous tropical forest near creek",,,275 m,,,,,,,,24.304,-106.764,WGS84,1470,,,24182 N,106458 W,,,,,,,VertNet Georeferencing Guidelines,,requires verification,georeferenced verbatim Lat/Long not the english text description; added 1000 meters to the coordinate uncertainty because original datum unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,male,,University of Washington Burke Museum. UWBM Ornithology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),830fd460-f762-11e1-a439-00145eb45e9a,06fcbbf0-0562-11d8-b851-b8a03c50a862,,rfaucett@uw.edu,Rob Faucett,2/24/2015,8/10/2016,2/18/2015,0,1,0,0,,specimen,0
PhysicalObject,2/23/2015,CC0,,http://vertnet.org/resources/norms.html,University of Washington Burke Museum. UWBM Ornithology Collection. Record ID: urn:catalog:UWBM:Bird:81340. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),http://portal.vertnet.org/o/uwbm/bird?id=urn-catalog-uwbm-bird-81340,urn:lsid:biocol.org:col:34878,urn:lsid:biocol.org:col:34966,,UWBM,Bird,,PreservedSpecimen,,,,urn:catalog:UWBM:Bird:81340,81340,,Amazilia rutila,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae |  | Amazilia,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Amazilia,,rutila,,species,,,Cinnamon Hummingbird,ICZN,,,,,,,1,female,unknown,,,,present,round/wing | tissue,,,,,,,Molt: none on tail or wing; ~3 feathers on head; Misc: wingspan 144 mm; lat/long map datum WGS 84; Stomach: small black insect parts,,,,,,,,,,,7/24/2005,,205,205,2005,7,24,24-Jul-05,,,,,,"Mexico | Sinaloa | Municipio Cosala |  |  | MEXICO: Sinaloa; Municipio Cosala; Cosala, 11 km W; Las Mimbres; 24°18.2'N 106°45.8'W; 275 m; semi-deciduous tropical forest near creek",,,275 m,,,,,,,,24.304,-106.764,WGS84,1470,,,24182 N,106458 W,,,,,,,VertNet Georeferencing Guidelines,,requires verification,georeferenced verbatim Lat/Long not the english text description; added 1000 meters to the coordinate uncertainty because original datum unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,female,,University of Washington Burke Museum. UWBM Ornithology Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=uwbm_birds (source published on 2015-02-24),830fd460-f762-11e1-a439-00145eb45e9a,06fcbbf0-0562-11d8-b851-b8a03c50a862,,rfaucett@uw.edu,Rob Faucett,2/24/2015,8/10/2016,2/18/2015,0,1,0,0,,specimen,0
